1	130	Other	0.0
1	130	PH	0.0
1	131	PC	1.0
1	131	Other	0.0
1	131	PH	0.0
1	132	PC	1.0
1	132	Other	0.0
1	132	PH	0.0
1	133	PC	1.0
1	133	Other	0.0
1	133	PH	0.0
1	134	PC	1.0
1	134	Other	0.0
1	134	PH	0.0
1	135	PC	1.0
1	135	Other	0.0
1	135	PH	0.0
1	136	PC	1.0
1	136	Other	0.0
1	136	PH	0.0
1	137	PC	0.0
1	137	Other	1.0
1	137	PH	0.0
1	138	PC	0.0
1	138	Other	1.0
1	138	PH	0.0
1	139	PC	0.0
1	139	Other	1.0
1	139	PH	0.0
1	140	PC	0.0
1	140	Other	1.0
1	140	PH	0.0
1	141	PC	0.0
1	141	Other	1.0
1	141	PH	0.0
1	142	PC	0.0
1	142	Other	1.0
1	142	PH	0.0
1	143	PC	0.0
1	143	Other	1.0
1	143	PH	0.0
1	144	PC	0.0
1	144	Other	1.0
1	144	PH	0.0
1	145	PC	0.0
1	145	Other	1.0
1	145	PH	0.0
1	146	PC	0.0
1	146	Other	1.0
1	146	PH	0.0
1	147	PC	0.0
1	147	Other	1.0
1	147	PH	0.0
1	148	PC	0.0
1	148	Other	1.0
1	148	PH	0.0
1	149	PC	0.0
1	149	Other	1.0
1	149	PH	0.0
1	150	PC	0.0
1	150	Other	1.0
1	150	PH	0.0
1	151	PC	0.0
1	151	Other	1.0
1	151	PH	0.0
1	152	PC	0.0
1	152	Other	1.0
1	152	PH	0.0
1	153	PC	0.0
1	153	Other	1.0
1	153	PH	0.0
1	154	PC	0.0
1	154	Other	1.0
1	154	PH	0.0
1	155	PC	0.0
1	155	Other	1.0
1	155	PH	0.0
1	156	PC	0.0
1	156	Other	1.0
1	156	PH	0.0
1	157	PC	0.0
1	157	Other	1.0
1	157	PH	0.0
1	158	PC	0.0
1	158	Other	1.0
1	158	PH	0.0
1	159	PC	0.0
1	159	Other	1.0
1	159	PH	0.0
1	160	PC	0.0
1	160	Other	1.0
1	160	PH	0.0
1	161	PC	0.0
1	161	Other	1.0
1	161	PH	0.0
1	162	PC	0.0
1	162	Other	1.0
1	162	PH	0.0
1	163	PC	0.0
1	163	Other	1.0
1	163	PH	0.0
1	164	PC	0.0
1	164	Other	1.0
1	164	PH	0.0
1	165	PC	0.0
1	165	Other	1.0
1	165	PH	0.0
1	166	PC	0.0
1	166	Other	1.0
1	166	PH	0.0
1	167	PC	0.0
1	167	Other	1.0
1	167	PH	0.0
1	168	PC	0.0
1	168	Other	1.0
1	168	PH	0.0
1	169	PC	0.0
1	169	Other	1.0
1	169	PH	0.0
1	170	PC	0.0
1	170	Other	1.0
1	170	PH	0.0
1	171	PC	0.0
1	171	Other	1.0
1	171	PH	0.0
1	172	PC	0.0
1	172	Other	1.0
1	172	PH	0.0
1	173	PC	0.0
1	173	Other	1.0
1	173	PH	0.0
1	174	PC	0.0
1	174	Other	1.0
1	174	PH	0.0
1	175	PC	0.0
1	175	Other	1.0
1	175	PH	0.0
1	176	PC	0.0
1	176	Other	1.0
1	176	PH	0.0
1	177	PC	0.0
1	177	Other	1.0
1	177	PH	0.0
1	178	PC	0.0
1	178	Other	1.0
1	178	PH	0.0
1	179	PC	0.0
1	179	Other	1.0
1	179	PH	0.0
1	180	PC	0.0
1	180	Other	1.0
1	180	PH	0.0
1	181	PC	0.0
1	181	Other	1.0
1	181	PH	0.0
1	182	PC	0.0
1	182	Other	1.0
1	182	PH	0.0
1	183	PC	0.0
1	183	Other	1.0
1	183	PH	0.0
1	184	PC	0.0
1	184	Other	1.0
1	184	PH	0.0
1	185	PC	0.0
1	185	Other	1.0
1	185	PH	0.0
1	186	PC	0.0
1	186	Other	1.0
1	186	PH	0.0
1	187	PC	0.0
1	187	Other	1.0
1	187	PH	0.0
1	188	PC	0.0
1	188	Other	1.0
1	188	PH	0.0
1	189	PC	0.0
1	189	Other	1.0
1	189	PH	0.0
1	190	PC	0.0
1	190	Other	1.0
1	190	PH	0.0
1	191	PC	0.0
1	191	Other	1.0
1	191	PH	0.0
1	192	PC	0.0
1	192	Other	1.0
1	192	PH	0.0
1	193	PC	0.0
1	193	Other	1.0
1	193	PH	0.0
1	194	PC	0.0
1	194	Other	1.0
1	194	PH	0.0
1	195	PC	0.0
1	195	Other	1.0
1	195	PH	0.0
1	196	PC	0.0
1	196	Other	1.0
1	196	PH	0.0
1	197	PC	0.0
1	197	Other	1.0
1	197	PH	0.0
1	198	PC	0.0
1	198	Other	1.0
1	198	PH	0.0
1	199	PC	0.0
1	199	Other	1.0
1	199	PH	0.0
1	200	PC	0.0
1	200	Other	1.0
1	200	PH	0.0
1	201	PC	0.0
1	201	Other	1.0
1	201	PH	0.0
1	202	PC	0.0
1	202	Other	1.0
1	202	PH	0.0
1	203	PC	0.0
1	203	Other	1.0
1	203	PH	0.0
1	204	PC	0.0
1	204	Other	1.0
1	204	PH	0.0
1	205	PC	0.0
1	205	Other	1.0
1	205	PH	0.0
1	206	PC	0.0
1	206	Other	1.0
1	206	PH	0.0
1	207	PC	0.0
1	207	Other	1.0
1	207	PH	0.0
1	208	PC	0.0
1	208	Other	1.0
1	208	PH	0.0
1	209	PC	0.0
1	209	Other	1.0
1	209	PH	0.0
1	210	PC	0.0
1	210	Other	1.0
1	210	PH	0.0
1	211	PC	0.0
1	211	Other	1.0
1	211	PH	0.0
1	212	PC	0.0
1	212	Other	1.0
1	212	PH	0.0
1	213	PC	0.0
1	213	Other	1.0
1	213	PH	0.0
1	214	PC	0.0
1	214	Other	1.0
1	214	PH	0.0
1	215	PC	0.0
1	215	Other	1.0
1	215	PH	0.0
1	216	PC	0.0
1	216	Other	1.0
1	216	PH	0.0
1	217	PC	0.0
1	217	Other	1.0
1	217	PH	0.0
1	218	PC	0.0
1	218	Other	1.0
1	218	PH	0.0
1	219	PC	0.0
1	219	Other	1.0
1	219	PH	0.0
1	220	PC	0.0
1	220	Other	1.0
1	220	PH	0.0
1	221	PC	0.0
1	221	Other	1.0
1	221	PH	0.0
1	222	PC	0.0
1	222	Other	1.0
1	222	PH	0.0
1	223	PC	0.0
1	223	Other	1.0
1	223	PH	0.0
1	224	PC	0.0
1	224	Other	1.0
1	224	PH	0.0
1	225	PC	0.0
1	225	Other	1.0
1	225	PH	0.0
1	226	PC	0.0
1	226	Other	1.0
1	226	PH	0.0
1	227	PC	0.0
1	227	Other	1.0
1	227	PH	0.0
1	228	PC	0.0
1	228	Other	1.0
1	228	PH	0.0
1	229	PC	0.0
1	229	Other	1.0
1	229	PH	0.0
1	230	PC	0.0
1	230	Other	1.0
1	230	PH	0.0
1	231	PC	0.0
1	231	Other	1.0
1	231	PH	0.0
1	232	PC	0.0
1	232	Other	1.0
1	232	PH	0.0
1	233	PC	0.0
1	233	Other	1.0
1	233	PH	0.0
1	234	PC	0.0
1	234	Other	1.0
1	234	PH	0.0
1	235	PC	0.0
1	235	Other	1.0
1	235	PH	0.0
1	236	PC	0.0
1	236	Other	1.0
1	236	PH	0.0
1	237	PC	0.0
1	237	Other	1.0
1	237	PH	0.0
1	238	PC	0.0
1	238	Other	1.0
1	238	PH	0.0
1	239	PC	0.0
1	239	Other	1.0
1	239	PH	0.0
1	240	PC	0.0
1	240	Other	1.0
1	240	PH	0.0
1	241	PC	0.0
1	241	Other	1.0
1	241	PH	0.0
1	242	PC	0.0
1	242	Other	1.0
1	242	PH	0.0
1	243	PC	0.0
1	243	Other	1.0
1	243	PH	0.0
1	244	PC	0.0
1	244	Other	1.0
1	244	PH	0.0
1	245	PC	0.0
1	245	Other	1.0
1	245	PH	0.0
1	246	PC	0.0
1	246	Other	1.0
1	246	PH	0.0
1	247	PC	0.0
1	247	Other	1.0
1	247	PH	0.0
1	248	PC	0.0
1	248	Other	1.0
1	248	PH	0.0
1	249	PC	0.0
1	249	Other	1.0
1	249	PH	0.0
1	250	PC	0.0
1	250	Other	1.0
1	250	PH	0.0
1	251	PC	0.0
1	251	Other	1.0
1	251	PH	0.0
1	252	PC	0.0
1	252	Other	1.0
1	252	PH	0.0
1	253	PC	0.0
1	253	Other	1.0
1	253	PH	0.0
1	254	PC	0.0
1	254	Other	1.0
1	254	PH	0.0
1	255	PC	0.0
1	255	Other	1.0
1	255	PH	0.0
1	256	PC	0.0
1	256	Other	1.0
1	256	PH	0.0
1	257	PC	0.0
1	257	Other	1.0
1	257	PH	0.0
1	258	PC	0.0
1	258	Other	1.0
1	258	PH	0.0
1	259	PC	0.0
1	259	Other	1.0
1	259	PH	0.0
1	260	PC	0.0
1	260	Other	1.0
1	260	PH	0.0
1	261	PC	0.0
1	261	Other	1.0
1	261	PH	0.0
1	262	PC	0.0
1	262	Other	1.0
1	262	PH	0.0
1	263	PC	0.0
1	263	Other	1.0
1	263	PH	0.0
1	264	PC	0.0
1	264	Other	1.0
1	264	PH	0.0
1	265	PC	0.0
1	265	Other	1.0
1	265	PH	0.0
1	266	PC	0.0
1	266	Other	1.0
1	266	PH	0.0
1	267	PC	0.0
1	267	Other	1.0
1	267	PH	0.0
1	268	PC	0.0
1	268	Other	1.0
1	268	PH	0.0
1	269	PC	0.0
1	269	Other	1.0
1	269	PH	0.0
1	270	PC	0.0
1	270	Other	1.0
1	270	PH	0.0
1	271	PC	0.0
1	271	Other	1.0
1	271	PH	0.0
1	272	PC	0.0
1	272	Other	1.0
1	272	PH	0.0
1	273	PC	0.0
1	273	Other	1.0
1	273	PH	0.0
1	274	PC	0.0
1	274	Other	1.0
1	274	PH	0.0
1	275	PC	0.0
1	275	Other	1.0
1	275	PH	0.0
1	276	PC	0.0
1	276	Other	1.0
1	276	PH	0.0
1	277	PC	0.0
1	277	Other	1.0
1	277	PH	0.0
1	278	PC	0.0
1	278	Other	1.0
1	278	PH	0.0
1	279	PC	0.0
1	279	Other	1.0
1	279	PH	0.0
